ID,Agency,Agency Type,Distribution Channel,Product Name,Claim,Duration,Destination,Net Sales,Commision (in value),Gender,Age
18529,JZI,Airlines,Online,Basic Plan,0,4,HONG KONG,26.0,9.1,M,44
24113,EPX,Travel Agency,Online,Cancellation Plan,0,14,CHINA,22.0,0.0,,36
32422,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,8,AUSTRALIA,69.3,41.58,,37
22326,JZI,Airlines,Online,Value Plan,0,58,FRANCE,181.0,63.35,M,25
46404,EPX,Travel Agency,Online,Cancellation Plan,0,76,LAO PEOPLE'S DEMOCRATIC REPUBLIC,18.0,0.0,,36
21240,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,14,HONG KONG,27.0,0.0,,36
8861,EPX,Travel Agency,Online,Cancellation Plan,0,3,MALAYSIA,20.0,0.0,,36
41542,EPX,Travel Agency,Online,Cancellation Plan,0,72,CHINA,29.0,0.0,,36
59055,EPX,Travel Agency,Online,Cancellation Plan,0,97,SINGAPORE,10.0,0.0,,65
39082,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,74,AUSTRALIA,74.0,0.0,,36
55798,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,27,CANADA,102.0,0.0,,41
19796,EPX,Travel Agency,Online,Cancellation Plan,0,4,UNITED STATES,39.0,0.0,,36
21897,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,55,UNITED STATES,20.0,0.0,,32
29991,C2B,Airlines,Online,Bronze Plan,0,16,SINGAPORE,34.5,8.63,M,27
33704,EPX,Travel Agency,Online,Cancellation Plan,0,2,BERMUDA,80.0,0.0,,48
3574,RAB,Airlines,Online,Value Plan,0,26,BRUNEI DARUSSALAM,15.0,6.0,M,53
8448,EPX,Travel Agency,Online,Cancellation Plan,0,37,PHILIPPINES,37.0,0.0,,36
37721,JZI,Airlines,Online,Value Plan,0,19,UNITED KINGDOM,67.0,23.45,M,46
26813,EPX,Travel Agency,Online,Cancellation Plan,0,11,MALAYSIA,10.0,0.0,,35
43879,C2B,Airlines,Online,Annual Silver Plan,0,372,SINGAPORE,216.0,54.0,M,35
55440,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,156,CHINA,41.0,0.0,,36
5554,EPX,Travel Agency,Online,Cancellation Plan,0,5,VIET NAM,42.0,0.0,,36
51650,C2B,Airlines,Online,Silver Plan,0,4,SINGAPORE,22.5,5.63,M,28
51217,EPX,Travel Agency,Online,Cancellation Plan,0,8,CHINA,10.0,0.0,,27
29847,C2B,Airlines,Online,Silver Plan,0,20,SINGAPORE,42.0,10.5,F,30
19394,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,116,UNITED STATES,112.0,0.0,,48
12224,SSI,Airlines,Online,Ticket Protector,0,0,SINGAPORE,0.84,0.24,,48
60860,LWC,Travel Agency,Online,Annual Travel Protect Gold,0,367,CHINA,204.6,132.99,F,32
21544,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,48,CHINA,35.0,0.0,,36
41788,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,2,SINGAPORE,20.0,0.0,,34
9706,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,7,AUSTRALIA,59.4,35.64,,43
5102,EPX,Travel Agency,Online,Cancellation Plan,0,32,MALAYSIA,12.0,0.0,,36
16143,JZI,Airlines,Online,Value Plan,0,1,HONG KONG,36.0,12.6,M,118
38285,C2B,Airlines,Online,Bronze Plan,0,11,SINGAPORE,35.5,8.88,F,32
49039,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,79,PHILIPPINES,0.0,0.0,,36
9639,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,6,MALAYSIA,20.0,0.0,,36
58070,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,10,CHINA,0.0,0.0,,35
41337,EPX,Travel Agency,Online,Cancellation Plan,0,23,HONG KONG,16.0,0.0,,36
34140,SSI,Airlines,Online,Ticket Protector,0,55,SINGAPORE,16.4,4.6,,48
59019,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,321,JAPAN,47.0,0.0,,35
37964,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,23,MONGOLIA,100.0,0.0,,36
9794,EPX,Travel Agency,Online,Cancellation Plan,0,2,SINGAPORE,10.0,0.0,,58
27137,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,15,"KOREA, REPUBLIC OF",56.0,0.0,,36
28920,C2B,Airlines,Online,Bronze Plan,0,14,SINGAPORE,29.5,7.38,F,66
13295,EPX,Travel Agency,Online,Cancellation Plan,0,49,SINGAPORE,10.0,0.0,,27
39618,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,8,MALAYSIA,20.0,0.0,,36
8650,EPX,Travel Agency,Online,Cancellation Plan,0,53,INDONESIA,33.0,0.0,,32
21736,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,29,AUSTRALIA,49.5,29.7,,33
35406,TTW,Travel Agency,Offline,Individual Comprehensive Plan,0,387,AUSTRALIA,97.0,0.0,F,34
13813,EPX,Travel Agency,Online,2 way Comprehensive Plan,1,14,GERMANY,100.0,0.0,,36
18283,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,5,INDONESIA,20.0,0.0,,36
41158,EPX,Travel Agency,Online,Cancellation Plan,0,3,INDONESIA,50.0,0.0,,36
32607,C2B,Airlines,Online,Silver Plan,0,58,SINGAPORE,72.0,18.0,M,37
44626,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,45,MALAYSIA,29.7,17.82,,27
53877,EPX,Travel Agency,Online,Cancellation Plan,0,101,BRAZIL,80.0,0.0,,36
49843,EPX,Travel Agency,Online,Cancellation Plan,0,65,VIET NAM,33.0,0.0,,36
19519,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,11,MALAYSIA,19.8,11.88,,22
6683,SSI,Airlines,Online,Ticket Protector,0,6,SINGAPORE,4.44,1.25,,48
893,EPX,Travel Agency,Online,Cancellation Plan,0,2,INDIA,10.0,0.0,,36
58538,C2B,Airlines,Online,Bronze Plan,0,28,SINGAPORE,20.0,5.0,M,43
31094,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,21,MALAYSIA,20.0,0.0,,36
62485,EPX,Travel Agency,Online,Cancellation Plan,0,21,CHINA,28.0,0.0,,35
33683,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,70,UNITED STATES,112.0,0.0,,49
30462,C2B,Airlines,Online,Bronze Plan,0,29,SINGAPORE,47.0,11.75,M,34
6932,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,113,THAILAND,22.0,0.0,,31
55738,C2B,Airlines,Online,Bronze Plan,1,19,SINGAPORE,45.5,11.38,F,30
39974,EPX,Travel Agency,Online,Cancellation Plan,0,22,PHILIPPINES,10.0,0.0,,36
39251,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,11,FRANCE,-29.7,17.82,,26
49568,CCR,Travel Agency,Offline,Comprehensive Plan,0,64,THAILAND,29.0,9.57,F,79
22758,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,94,"KOREA, REPUBLIC OF",54.0,0.0,,25
47960,JZI,Airlines,Online,Basic Plan,0,38,PHILIPPINES,58.0,20.3,F,60
39412,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,39,AUSTRALIA,112.0,0.0,,36
34487,EPX,Travel Agency,Online,Cancellation Plan,0,284,JAPAN,45.0,0.0,,36
3435,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,105,SWITZERLAND,0.0,29.7,,31
49927,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,4,CROATIA,39.6,23.76,,24
43536,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,26,ITALY,9.9,5.94,,31
1173,EPX,Travel Agency,Online,Cancellation Plan,0,5,CHINA,24.0,0.0,,36
14643,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,27,CHINA,23.0,0.0,,36
11832,EPX,Travel Agency,Online,Cancellation Plan,0,12,VIET NAM,13.0,0.0,,36
56325,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,104,MALAYSIA,39.6,23.76,,30
59196,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,13,GREECE,29.7,17.82,,46
2841,EPX,Travel Agency,Online,Cancellation Plan,0,5,MALAYSIA,13.0,0.0,,57
38165,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,53,UNITED KINGDOM,102.0,0.0,,36
53193,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,13,LAO PEOPLE'S DEMOCRATIC REPUBLIC,20.0,0.0,,36
12251,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,13,UNITED KINGDOM,69.3,41.58,,30
20565,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,184,"KOREA, REPUBLIC OF",39.6,23.76,,28
34375,CCR,Travel Agency,Offline,Comprehensive Plan,0,79,THAILAND,29.0,9.57,M,68
19628,JWT,Airlines,Online,Value Plan,0,122,INDIA,31.0,12.4,,118
29394,JZI,Airlines,Online,Basic Plan,0,8,INDONESIA,18.0,6.3,F,32
18069,EPX,Travel Agency,Online,Cancellation Plan,0,23,CHINA,19.0,0.0,,36
55276,EPX,Travel Agency,Online,Cancellation Plan,0,2,THAILAND,10.0,0.0,,36
21852,EPX,Travel Agency,Online,Cancellation Plan,0,12,THAILAND,11.0,0.0,,36
54206,C2B,Airlines,Online,Annual Silver Plan,0,366,SINGAPORE,259.2,64.8,F,57
10858,EPX,Travel Agency,Online,Cancellation Plan,0,5,INDIA,17.0,0.0,,36
910,KML,Travel Agency,Online,Premier Plan,0,51,INDONESIA,29.0,11.02,M,48
20807,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,9,JAPAN,48.0,0.0,,36
33730,EPX,Travel Agency,Online,Cancellation Plan,0,60,INDONESIA,10.0,0.0,,27
17703,EPX,Travel Agency,Online,Cancellation Plan,0,44,MALAYSIA,10.0,0.0,,36
13962,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,53,THAILAND,49.5,29.7,,40
1650,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,39,UNITED STATES,102.0,0.0,,37
52116,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,39,GERMANY,-20.0,0.0,,36
17848,EPX,Travel Agency,Online,Cancellation Plan,0,12,PHILIPPINES,18.0,0.0,,33
16469,EPX,Travel Agency,Online,Cancellation Plan,0,109,PHILIPPINES,13.0,0.0,,36
43083,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,46,MALAYSIA,19.8,11.88,,44
7587,EPX,Travel Agency,Online,Cancellation Plan,0,15,INDONESIA,51.0,0.0,,36
12777,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,43,THAILAND,20.0,0.0,,31
41789,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,59,THAILAND,20.0,0.0,,66
60163,EPX,Travel Agency,Online,Cancellation Plan,0,16,CHINA,41.0,0.0,,35
26568,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,8,AUSTRALIA,29.7,17.82,,24
15170,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,296,MYANMAR,21.0,0.0,,36
39059,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,48,PHILIPPINES,20.0,0.0,,36
58441,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,12,UNITED KINGDOM,112.0,0.0,,35
28385,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,8,UNITED ARAB EMIRATES,70.0,0.0,,36
41728,EPX,Travel Agency,Online,Cancellation Plan,0,14,PHILIPPINES,26.0,0.0,,36
54323,JZI,Airlines,Online,Value Plan,0,50,CHINA,58.0,20.3,M,38
23097,C2B,Airlines,Online,Silver Plan,0,30,SINGAPORE,70.85,17.71,M,36
60293,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,180,SPAIN,0.0,11.88,,51
1998,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,75,JAPAN,56.0,0.0,,36
16365,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,159,AUSTRALIA,-79.2,47.52,,49
46540,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,50,NEW ZEALAND,89.1,53.46,,36
28168,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,26,JAPAN,67.0,0.0,,36
53945,JZI,Airlines,Online,Basic Plan,0,49,INDONESIA,18.0,6.3,F,31
27831,EPX,Travel Agency,Online,Cancellation Plan,0,33,"KOREA, REPUBLIC OF",10.0,0.0,,36
39122,EPX,Travel Agency,Online,Cancellation Plan,0,12,CHINA,31.0,0.0,,36
58289,EPX,Travel Agency,Online,Cancellation Plan,0,43,MALAYSIA,10.0,0.0,,37
13699,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,30,SINGAPORE,20.0,0.0,,36
37462,C2B,Airlines,Online,Bronze Plan,0,21,SINGAPORE,13.5,3.38,F,30
5476,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,8,JAPAN,109.0,0.0,,36
57583,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,33,AUSTRALIA,39.6,23.76,,36
36505,EPX,Travel Agency,Online,Cancellation Plan,0,56,SINGAPORE,54.0,0.0,,36
57581,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,29,AUSTRALIA,19.8,11.88,,35
22814,EPX,Travel Agency,Online,Cancellation Plan,0,2,SINGAPORE,12.0,0.0,,36
10962,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,50,AUSTRALIA,29.7,17.82,,28
46269,C2B,Airlines,Online,Bronze Plan,0,13,SINGAPORE,20.0,5.0,F,30
25058,EPX,Travel Agency,Online,Cancellation Plan,0,2,MALAYSIA,14.0,0.0,,49
48141,EPX,Travel Agency,Online,Cancellation Plan,0,79,MALAYSIA,11.0,0.0,,36
32205,C2B,Airlines,Online,Silver Plan,0,6,SINGAPORE,33.5,8.38,M,41
3826,EPX,Travel Agency,Online,Cancellation Plan,0,18,SINGAPORE,12.0,0.0,,44
44195,KML,Travel Agency,Online,Value Plan,0,66,NETHERLANDS,75.0,28.5,F,48
14075,EPX,Travel Agency,Online,Cancellation Plan,0,7,THAILAND,15.0,0.0,,40
38964,C2B,Airlines,Online,Bronze Plan,0,14,SINGAPORE,53.5,13.38,F,30
35312,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,29,HONG KONG,55.0,0.0,,36
57244,EPX,Travel Agency,Online,Cancellation Plan,0,7,INDIA,80.0,0.0,,36
6629,EPX,Travel Agency,Online,Cancellation Plan,0,105,THAILAND,20.0,0.0,,36
44705,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,73,SINGAPORE,20.0,0.0,,36
17101,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,44,PHILIPPINES,20.0,0.0,,36
35256,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,34,AUSTRALIA,59.4,35.64,,41
19049,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,14,UNITED STATES,128.7,77.22,,43
20576,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,3,UNITED STATES,9.9,5.94,,39
21710,C2B,Airlines,Online,Bronze Plan,1,21,SINGAPORE,22.1,5.53,M,28
18351,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,37,AUSTRALIA,49.5,29.7,,34
22774,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,4,VIET NAM,20.0,0.0,,41
48327,EPX,Travel Agency,Online,Cancellation Plan,0,2,PHILIPPINES,10.0,0.0,,36
20003,EPX,Travel Agency,Online,Cancellation Plan,0,42,CHINA,40.0,0.0,,36
5560,EPX,Travel Agency,Online,Cancellation Plan,0,12,SINGAPORE,19.0,0.0,,36
47943,JWT,Airlines,Online,Value Plan,0,1,INDIA,31.0,12.4,M,118
18764,JZI,Airlines,Online,Basic Plan,0,24,AUSTRALIA,26.0,9.1,M,56
49719,LWC,Travel Agency,Online,Annual Travel Protect Gold,0,431,UNITED STATES,256.2,166.53,M,36
3011,EPX,Travel Agency,Online,Cancellation Plan,0,12,THAILAND,38.0,0.0,,56
27190,EPX,Travel Agency,Online,Cancellation Plan,0,4,GERMANY,20.0,0.0,,36
5215,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,10,VIET NAM,43.0,0.0,,36
43902,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,82,AUSTRALIA,89.1,53.46,,31
21373,EPX,Travel Agency,Online,Cancellation Plan,0,26,MALAYSIA,10.0,0.0,,32
62140,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,7,JAPAN,59.4,35.64,,31
43737,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,33,THAILAND,20.0,0.0,,48
58141,EPX,Travel Agency,Online,Cancellation Plan,0,15,MALAYSIA,13.0,0.0,,35
31922,EPX,Travel Agency,Online,Cancellation Plan,0,30,MALAYSIA,10.0,0.0,,38
40370,JZI,Airlines,Online,Basic Plan,0,51,AUSTRALIA,35.0,12.25,F,66
57695,JWT,Airlines,Online,Value Plan,0,24,INDIA,75.0,30.0,,118
17077,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,11,UNITED ARAB EMIRATES,0.0,29.7,,38
17251,JWT,Airlines,Online,Value Plan,0,18,INDIA,50.0,20.0,F,118
22734,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,86,UNITED STATES,108.9,65.34,,52
54251,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,51,INDIA,49.0,0.0,,36
49772,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,18,AUSTRALIA,79.2,47.52,,31
24691,EPX,Travel Agency,Online,Cancellation Plan,0,164,SINGAPORE,37.0,0.0,,36
6321,EPX,Travel Agency,Online,Cancellation Plan,0,32,"TAIWAN, PROVINCE OF CHINA",10.0,0.0,,29
12409,EPX,Travel Agency,Online,Cancellation Plan,0,63,UNITED STATES,80.0,0.0,,25
55855,EPX,Travel Agency,Online,Cancellation Plan,0,40,SINGAPORE,11.0,0.0,,34
61809,LWC,Travel Agency,Online,Single Trip Travel Protect Silver,0,18,AUSTRALIA,33.0,21.45,F,29
36807,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,54,AUSTRALIA,89.1,53.46,,30
50339,C2B,Airlines,Online,Silver Plan,0,49,SINGAPORE,22.5,5.63,F,35
50265,EPX,Travel Agency,Online,Cancellation Plan,0,55,FRANCE,0.0,0.0,,36
10861,EPX,Travel Agency,Online,Cancellation Plan,0,7,SINGAPORE,13.0,0.0,,36
48731,EPX,Travel Agency,Online,Cancellation Plan,0,18,UNITED ARAB EMIRATES,28.0,0.0,,36
26037,JZI,Airlines,Online,Basic Plan,0,18,INDONESIA,18.0,6.3,F,25
22452,SSI,Airlines,Online,Ticket Protector,0,8,SINGAPORE,7.71,2.16,,48
50045,LWC,Travel Agency,Online,Single Trip Travel Protect Silver,0,81,AUSTRALIA,37.5,24.38,F,30
43411,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,111,PHILIPPINES,25.0,0.0,,36
4242,EPX,Travel Agency,Online,Cancellation Plan,0,38,INDONESIA,10.0,0.0,,51
43074,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,14,NEW ZEALAND,59.4,35.64,F,27
27472,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,8,GERMANY,39.6,23.76,,38
22191,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,15,SINGAPORE,51.0,0.0,,36
887,EPX,Travel Agency,Online,Cancellation Plan,0,15,SRI LANKA,17.0,0.0,,36
10964,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,18,AUSTRALIA,0.0,29.7,,59
44003,RAB,Airlines,Online,Value Plan,0,2,BRUNEI DARUSSALAM,15.0,6.0,M,36
44685,EPX,Travel Agency,Online,Cancellation Plan,0,20,INDONESIA,65.0,0.0,,36
40971,EPX,Travel Agency,Online,Cancellation Plan,0,45,THAILAND,14.0,0.0,,36
24703,EPX,Travel Agency,Online,Cancellation Plan,0,15,INDIA,24.0,0.0,,36
19118,EPX,Travel Agency,Online,Cancellation Plan,0,73,VIET NAM,16.0,0.0,,36
16045,EPX,Travel Agency,Online,Cancellation Plan,0,18,THAILAND,12.0,0.0,,32
20871,EPX,Travel Agency,Online,Cancellation Plan,0,8,UNITED STATES,14.0,0.0,,30
12565,EPX,Travel Agency,Online,Cancellation Plan,0,5,SINGAPORE,10.0,0.0,,47
61548,EPX,Travel Agency,Online,Cancellation Plan,0,20,AUSTRALIA,41.0,0.0,,35
27019,EPX,Travel Agency,Online,Cancellation Plan,0,16,SINGAPORE,31.0,0.0,,36
49634,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,102,"TAIWAN, PROVINCE OF CHINA",20.0,0.0,,30
44461,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,61,GERMANY,89.1,53.46,,31
28520,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,118,IRELAND,-118.8,71.28,,56
28276,JZI,Airlines,Online,Basic Plan,0,1,CHINA,22.0,7.7,M,35
62123,C2B,Airlines,Online,Bronze Plan,0,7,SINGAPORE,16.0,4.0,M,25
15798,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,6,THAILAND,20.0,0.0,,36
27240,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,31,THAILAND,22.0,0.0,,36
33515,EPX,Travel Agency,Online,Cancellation Plan,0,25,UNITED STATES,63.0,0.0,,35
48511,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,33,UNITED STATES,112.0,0.0,,35
41644,C2B,Airlines,Online,Silver Plan,0,18,SINGAPORE,72.0,18.0,M,30
5925,EPX,Travel Agency,Online,Cancellation Plan,0,87,MYANMAR,11.0,0.0,,36
15875,EPX,Travel Agency,Online,Cancellation Plan,0,33,MALAYSIA,12.0,0.0,,27
13949,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,11,UNITED STATES,69.3,41.58,,43
41144,EPX,Travel Agency,Online,Cancellation Plan,0,119,THAILAND,40.0,0.0,,36
36071,JZI,Airlines,Online,Basic Plan,0,38,THAILAND,18.0,6.3,F,26
6052,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,40,INDONESIA,20.0,0.0,,37
28186,EPX,Travel Agency,Online,Cancellation Plan,0,59,CHINA,18.0,0.0,,36
4064,C2B,Airlines,Online,Bronze Plan,0,8,SINGAPORE,34.0,8.5,M,40
30477,C2B,Airlines,Online,Silver Plan,0,36,SINGAPORE,63.5,15.88,F,21
21506,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,245,HONG KONG,26.0,0.0,,36
40275,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,51,UNITED STATES,88.0,0.0,,47
45249,EPX,Travel Agency,Online,Cancellation Plan,0,26,SINGAPORE,10.0,0.0,,47
40220,C2B,Airlines,Online,Bronze Plan,0,6,SINGAPORE,21.0,5.25,F,29
56973,JZI,Airlines,Online,Basic Plan,0,6,THAILAND,18.0,6.3,M,58
12420,EPX,Travel Agency,Online,Cancellation Plan,0,2,MALAYSIA,10.0,0.0,,45
37717,JZI,Airlines,Online,Basic Plan,0,19,THAILAND,22.0,7.7,M,65
55635,EPX,Travel Agency,Online,Cancellation Plan,0,21,VIET NAM,17.0,0.0,,36
48234,C2B,Airlines,Online,Annual Silver Plan,0,365,SINGAPORE,216.0,54.0,F,57
24522,JZI,Airlines,Online,Basic Plan,0,23,HONG KONG,26.0,9.1,F,54
46488,JZI,Airlines,Online,Basic Plan,0,27,MALAYSIA,18.0,6.3,,118
44475,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,8,UNITED KINGDOM,0.0,0.0,,36
18722,EPX,Travel Agency,Online,Cancellation Plan,0,32,VIET NAM,34.0,0.0,,36
34983,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,37,HONG KONG,26.0,0.0,,36
53675,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,18,CHINA,42.0,0.0,,36
25844,JZI,Airlines,Online,Basic Plan,0,34,INDIA,40.0,14.0,F,17
43493,C2B,Airlines,Online,Bronze Plan,0,9,SINGAPORE,21.0,5.25,F,26
55403,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,323,AUSTRALIA,79.2,47.52,,58
55709,JZI,Airlines,Online,Basic Plan,0,8,PHILIPPINES,22.0,7.7,M,45
33459,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,2,CYPRUS,19.8,11.88,,36
19045,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,17,AUSTRALIA,19.8,11.88,,31
34685,EPX,Travel Agency,Online,Cancellation Plan,0,18,SINGAPORE,10.0,0.0,,42
30768,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,131,UNITED STATES,112.0,0.0,,38
17789,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,27,UNITED STATES,59.4,35.64,,29
57892,JZI,Airlines,Online,Basic Plan,0,80,LAO PEOPLE'S DEMOCRATIC REPUBLIC,22.0,7.7,F,28
4250,EPX,Travel Agency,Online,Cancellation Plan,0,52,FRANCE,67.0,0.0,,36
5834,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,8,INDONESIA,24.0,0.0,,51
13073,EPX,Travel Agency,Online,Cancellation Plan,0,47,HONG KONG,12.0,0.0,,29
50878,EPX,Travel Agency,Online,Cancellation Plan,0,8,SINGAPORE,27.0,0.0,,36
44348,EPX,Travel Agency,Online,Cancellation Plan,0,18,"KOREA, REPUBLIC OF",80.0,0.0,,36
12547,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,13,THAILAND,46.0,0.0,,36
42148,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,27,INDIA,20.0,0.0,,28
43585,EPX,Travel Agency,Online,Cancellation Plan,0,9,MALAYSIA,10.0,0.0,,36
5518,EPX,Travel Agency,Online,Cancellation Plan,0,28,CHINA,19.0,0.0,,36
43121,EPX,Travel Agency,Online,Cancellation Plan,0,47,PHILIPPINES,10.0,0.0,,36
29171,EPX,Travel Agency,Online,Cancellation Plan,0,10,THAILAND,21.0,0.0,,38
22545,EPX,Travel Agency,Online,Cancellation Plan,0,1,BANGLADESH,10.0,0.0,,36
47802,C2B,Airlines,Online,Annual Gold Plan,0,366,SINGAPORE,239.5,59.88,F,61
41951,JWT,Airlines,Online,Value Plan,0,150,INDIA,60.0,24.0,M,118
11893,JZI,Airlines,Online,Basic Plan,0,54,NEW ZEALAND,22.0,7.7,M,54
8604,EPX,Travel Agency,Online,Cancellation Plan,0,12,HONG KONG,17.0,0.0,,36
40958,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,2,MALAYSIA,20.0,0.0,,36
57458,EPX,Travel Agency,Online,Cancellation Plan,0,19,UNITED KINGDOM,10.0,0.0,,36
22538,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,134,SWITZERLAND,106.0,0.0,,36
57401,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,136,UNITED STATES,112.0,0.0,,25
29049,JZI,Airlines,Online,Basic Plan,0,3,INDONESIA,18.0,6.3,F,34
45846,C2B,Airlines,Online,Bronze Plan,0,5,SINGAPORE,21.0,5.25,F,35
33765,JZI,Airlines,Online,Basic Plan,0,8,THAILAND,22.0,7.7,M,58
53396,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,19,MALAYSIA,39.6,23.76,,36
36540,SSI,Airlines,Online,Ticket Protector,0,42,SINGAPORE,7.84,2.2,,48
29660,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,22,UNITED STATES,0.0,83.16,,35
40178,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,138,JAPAN,72.0,0.0,,33
